Name;;Country;;Description;;Thumbnail;;Publisher_Names;;Developer_Names;;Platform;;Steam_Link;;Release_Date;;Genre;;Epic_Link;;Playstation_Link;;Xbox_Link;;Switch_Link
SimCity™ 4 Deluxe Edition;;United States;;SimCity 4 Deluxe Edition includes the bestselling SimCity 4 and the all-new SimCity 4 Rush Hour Expansion Pack. Create the most massive region of cities ever, with a farming town, bedro...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/24780/header.jpg?t=1615244194;;Electronic Arts, Aspyr (Mac);;EA - Maxis, Aspyr (Mac);;Windows, macOS;;https://store.steampowered.com/app/24780/SimCity_4_Deluxe_Edition/;;22 Sep, 2003;;Simulation, Strategy;;Unknown;;Unknown;;Unknown;;Unknown
Silent Service 2;;United States;;The all-new Silent Service II A State Of The Art Simulation Of Submarines In World War II!;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/329670/header.jpg?t=1691614493;;Atari, Nightdive Studios;;MicroProse Software, Inc;;Windows, macOS, SteamOS + Linux;;https://store.steampowered.com/app/329670/Silent_Service_2/;;1 Jan, 1990;;Simulation;;Unknown;;Unknown;;Unknown;;Unknown
Silent Service;;United States;;Exciting World War II Submarine Action in the South Pacific!! by Sid Meier.;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/329660/header.jpg?t=1691614490;;Atari, Nightdive Studios;;MicroProse Software, Inc;;Windows, macOS, SteamOS + Linux;;https://store.steampowered.com/app/329660/Silent_Service/;;1 Jan, 1985;;Simulation;;Unknown;;Unknown;;Unknown;;Unknown
Silent Hill Homecoming;;United States;;In Silent Hill Homecoming, Alex Shepherd has returned to his hometown of Shepherd's Glen to investigate the sudden disappearance of his brother. From Shepherd's Glen to the foggy street...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/19000/header.jpg?t=1717109149;;KONAMI;;Double Helix Games;;Windows;;https://store.steampowered.com/app/19000/Silent_Hill_Homecoming/;;2 Mar, 2009;;Adventure;;Unknown;;Unknown;;Unknown;;Unknown
Siege of Centauri;;United States;;Defend against thousands of enemies in this explosive tower defense game. Deploy upgradable towers and unleash powerful orbital abilities as you try to protect Earth's first colony worl...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/524010/header.jpg?t=1697736054;;Stardock Entertainment;;Stardock Entertainment;;Windows;;https://store.steampowered.com/app/524010/Siege_of_Centauri/;;12 Sep, 2019;;Action, Indie, Strategy;;Unknown;;Unknown;;Unknown;;Unknown
Siege of Avalon: Anthology;;United States;;Siege of Avalon is an isometric story-driven fantasy-RPG. The Citadel of Avalon is all that remains of the once-mighty seven kingdoms. The invaders have surrounded Avalon and the deplet...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1558990/header.jpg?t=1728493801;;SNEG;;Digital Tome, General Arcade, Steffen Nyeland;;Windows;;https://store.steampowered.com/app/1558990/Siege_of_Avalon_Anthology/;;8 Apr, 2021;;Action, RPG;;Unknown;;Unknown;;Unknown;;Unknown
Sid Meier's Starships;;United States;;Build and command a fleet of starships and travel between planets as you explore, build, negotiate, and fight to preserve your vision for humanity.;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/282210/header.jpg?t=1568757082;;2K;;Firaxis Games;;Windows, macOS;;https://store.steampowered.com/app/282210/Sid_Meiers_Starships/;;12 Mar, 2015;;Strategy;;Unknown;;Unknown;;Unknown;;Unknown
Sid Meier's Railroads!;;United States;;"Sid Meier's Railroads! marks the return of the watershed title in simulation/strategy gaming that launched the popular ""tycoon"" genre, and inspired a new generation of games. Sid Meier'...";;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/7600/header.jpg?t=1568915755;;2K, Feral Interactive (Mac);;Firaxis Games, Feral Interactive (Mac);;Windows, macOS;;https://store.steampowered.com/app/7600/Sid_Meiers_Railroads/;;16 Oct, 2006;;Strategy;;Unknown;;Unknown;;Unknown;;Unknown
Sid Meier's Pirates!;;United States;;Sail the Caribbean, marauding all on the high seas or ally your ship and crew as a privateer in search of riches - the life you choose is up to you. Face dogged enemies, raid unsuspecti...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/3920/header.jpg?t=1568748025;;2K;;Firaxis Games;;Windows;;https://store.steampowered.com/app/3920/Sid_Meiers_Pirates/;;11 Jul, 2005;;RPG;;Unknown;;Unknown;;Unknown;;Unknown
Sid Meier's Covert Action (Classic);;United States;;Sid Meier's Covert Action - A Techno-Thriller From the Case Files of Max Remington.;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/327390/header.jpg?t=1689356790;;Atari, Nightdive Studios;;MicroProse Software, Inc;;Windows, macOS, SteamOS + Linux;;https://store.steampowered.com/app/327390/Sid_Meiers_Covert_Action_Classic/;;1 Jan, 1990;;Adventure, Simulation;;Unknown;;Unknown;;Unknown;;Unknown
Sid Meier's Colonization (Classic);;United States;;The New World lies before you with all its peril, promise and infinite possibility. Your colonists anxiously follow you to shore. The treasures of an entire continent await you.;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/327400/header.jpg?t=1726253764;;Atari, Nightdive Studios;;MicroProse Software, Inc;;Windows, macOS, SteamOS + Linux;;https://store.steampowered.com/app/327400/Sid_Meiers_Colonization_Classic/;;1 Jan, 1994;;Adventure, Simulation;;Unknown;;Unknown;;Unknown;;Unknown
Shroud of the Avatar: Forsaken Virtues;;United States;;SHROUD OF THE AVATAR: FORSAKEN VIRTUES is a multiplayer fantasy RPG that sets the player on a path filled with peril and tough choices as they explore a persistent realm that can be sha...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/326160/header.jpg?t=1648783162;;Catnip Games;;Catnip Games;;Windows, macOS, SteamOS + Linux;;https://store.steampowered.com/app/326160/Shroud_of_the_Avatar_Forsaken_Virtues/;;27 Mar, 2018;;Adventure, Free To Play, Massively Multiplayer, RPG;;Unknown;;Unknown;;Unknown;;Unknown
Prescription for Sleep: Shovel Knight;;United States;;Shovel Knight and all its expansions are turned into soothing jazzy lullabies to sleep, relax, or study to, but jazz duo GENTLE LOVE (Norihiko Hibino on sax, AYAKI on piano).;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1275740/header.jpg?t=1624593132;;Scarlet Moon Records;;GENTLE LOVE, virt;;Windows;;https://store.steampowered.com/app/1275740/Prescription_for_Sleep_Shovel_Knight/;;6 Dec, 2019;;Unknown;;Unknown;;Unknown;;Unknown;;Unknown
Shovel Knight: King of Cards;;United States;;Step into the gilded boots of King Knight in the biggest and most regal Shovel Knight game of them all! Leap, Shoulder Bash, gather new subjects, and strategize your way through this pr...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1116780/header.jpg?t=1701228263;;Yacht Club Games;;Yacht Club Games;;Windows, macOS, SteamOS + Linux;;https://store.steampowered.com/app/1116780/Shovel_Knight_King_of_Cards/;;10 Dec, 2019;;Action, Adventure, Indie;;Unknown;;Unknown;;Unknown;;Unknown
Shovel Knight: Specter of Torment;;United States;;Take control of Specter Knight, servant to the Enchantress, in a quest to recruit a cadre of knights and create the Order of No Quarter. Experience perfect platforming, world-class visu...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/589510/header.jpg?t=1701228346;;Yacht Club Games;;Yacht Club Games;;Windows, macOS, SteamOS + Linux;;https://store.steampowered.com/app/589510/Shovel_Knight_Specter_of_Torment/;;5 Apr, 2017;;Action, Adventure, Indie;;Unknown;;Unknown;;Unknown;;Unknown
Shovel Knight: Shovel of Hope;;United States;;Shovel Knight is a sweeping classic action-adventure game with awesome gameplay, memorable characters, and an 8-bit retro aesthetic. If you love games with perfect platforming, beautifu...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/589500/header.jpg?t=1701228316;;Yacht Club Games;;Yacht Club Games;;Windows, macOS, SteamOS + Linux;;https://store.steampowered.com/app/589500/Shovel_Knight_Shovel_of_Hope/;;26 Jun, 2014;;Action, Adventure, Indie;;Unknown;;Unknown;;Unknown;;Unknown
Shovel Knight: Treasure Trove;;United States;;Shovel Knight: Treasure Trove is the complete Shovel Knight collection, containing all 5 games in the epic saga! Dig, blast, slash, and bash your way through a fantastical, 8-bit inspir...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/250760/header.jpg?t=1723577994;;Yacht Club Games;;Yacht Club Games;;Windows, macOS, SteamOS + Linux;;https://store.steampowered.com/app/250760/Shovel_Knight_Treasure_Trove/;;26 Jun, 2014;;Action, Adventure, Indie;;Unknown;;Unknown;;Unknown;;Unknown
Shogo: Mobile Armor Division;;United States;;You will know the true power of giant robots!Anime-influenced graphics and gameplay designFight on foot or pilot a giant mech in both open and urban environmentsAn interesting storyline...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/610860/header.jpg?t=1670451384;;Interplay Entertainment Corp.;;Monolith Productions;;Windows;;https://store.steampowered.com/app/610860/Shogo_Mobile_Armor_Division/;;15 Oct, 1998;;Action, Adventure, Strategy;;Unknown;;Unknown;;Unknown;;Unknown
The Shivah;;United States;;Russell Stone is a Jewish Rabbi at a poor synagogue in New York City. He is a devout man with a problem. Membership is way down and he lacks the funds to keep his synagogue open. Things...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/252370/header.jpg?t=1728040385;;Wadjet Eye Games;;Wadjet Eye Games;;Windows, macOS, SteamOS + Linux;;https://store.steampowered.com/app/252370/The_Shivah/;;21 Nov, 2013;;Adventure, Indie;;Unknown;;Unknown;;Unknown;;Unknown
Sherlock Holmes Consulting Detective: The Case of the Tin Soldier;;United States;;Inspector Smythe from Scotland Yard has informed Watson and me of the murder of General Armstead, a Tontine ticket holder. Something about this case intrigues me. Perhaps it ís that th...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/376780/header.jpg?t=1693615063;;Zojoi;;Zojoi;;Windows, macOS;;https://store.steampowered.com/app/376780/Sherlock_Holmes_Consulting_Detective_The_Case_of_the_Tin_Soldier/;;8 Jun, 2015;;Adventure;;Unknown;;Unknown;;Unknown;;Unknown
Sherlock Holmes Consulting Detective: The Case of the Mystified Murderess;;United States;;An unassuming woman has been charged with the death of a scoundrel, a fortune-squandering bounder. She was found over the body, pistol in hand but there are other avenues in this case t...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/376790/header.jpg?t=1693615235;;Zojoi;;Zojoi;;Windows, macOS;;https://store.steampowered.com/app/376790/Sherlock_Holmes_Consulting_Detective_The_Case_of_the_Mystified_Murderess/;;8 Jun, 2015;;Adventure;;Unknown;;Unknown;;Unknown;;Unknown
Sherlock Holmes Consulting Detective: The Case of the Mummy's Curse;;United States;;The London Times started it all – calling the murders the work of an ancient Egyptian curse. I accused the tabloid of capitalizing on the superstitions of the populace. Yet, three men...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/374010/header.jpg?t=1724960483;;Zojoi;;Zojoi;;Windows;;https://store.steampowered.com/app/374010/Sherlock_Holmes_Consulting_Detective_The_Case_of_the_Mummys_Curse/;;8 Jun, 2015;;Adventure;;Unknown;;Unknown;;Unknown;;Unknown
SHENZHEN I/O;;United States;;BUILD CIRCUITS. WRITE CODE. RTFM.;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/504210/header.jpg?t=1667071700;;Zachtronics;;Zachtronics;;Windows, macOS, SteamOS + Linux;;https://store.steampowered.com/app/504210/SHENZHEN_IO/;;17 Nov, 2016;;Indie, Simulation;;Unknown;;Unknown;;Unknown;;Unknown
ShellShock Live;;United States;;Demolish your friends with hundreds of upgradable weapons shot from your customizable tank in this action-packed online multiplayer tanks game. Earn XP to level up and unlock new tanks,...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/326460/header.jpg?t=1683306935;;kChamp Games;;kChamp Games;;Windows, macOS, SteamOS + Linux;;https://store.steampowered.com/app/326460/ShellShock_Live/;;22 May, 2020;;Action, Casual, Indie, Massively Multiplayer, Strategy;;Unknown;;Unknown;;Unknown;;Unknown
Shattered Union;;United States;;Following a great increase in terrorism, internal strife and ultimately, the nuclear destruction of Washington, D.C., the United States shatters into a half-dozen nation-states that des...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/3960/header.jpg?t=1569015701;;2K;;PopTop;;Windows;;https://store.steampowered.com/app/3960/Shattered_Union/;;17 Oct, 2005;;Strategy;;Unknown;;Unknown;;Unknown;;Unknown
Shattered Haven;;United States;;An Environmental Puzzle Game About Family, Grit, and Survival.Grays roam the land, largely in the absence of human interference. These aren't your typical Zed -- theirs is a very differ...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/234370/header.jpg?t=1729277313;;Arcen Games, LLC;;Arcen Games, LLC;;Windows, macOS, SteamOS + Linux;;https://store.steampowered.com/app/234370/Shattered_Haven/;;18 Mar, 2013;;Action, Adventure, Indie;;Unknown;;Unknown;;Unknown;;Unknown
Shardlight;;United States;;A post-apocalyptic adventure game from the publisher that brought you Primordia, Gemini Rue and Technobabylon! A young woman stricken with a deadly plague searches for a cure in a hosti...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/336130/header.jpg?t=1728039309;;Wadjet Eye Games;;Wadjet Eye Games;;Windows, macOS, SteamOS + Linux;;https://store.steampowered.com/app/336130/Shardlight/;;8 Mar, 2016;;Adventure, Indie, RPG;;Unknown;;Unknown;;Unknown;;Unknown
Shaq Fu: A Legend Reborn;;United States;;The world is on the brink of disaster. Demonic celebrities have taken over the planet. Only one man can save us: a poor Chinese orphan named Shaq Fei Hung. Our hero must travel to faraw...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/496040/header.jpg?t=1528450091;;Mad Dog Games;;Big Deez Productions;;Windows;;https://store.steampowered.com/app/496040/Shaq_Fu_A_Legend_Reborn/;;5 Jun, 2018;;Action, Indie;;Unknown;;Unknown;;Unknown;;Unknown
Shantae: Risky's Revenge - Director's Cut;;United States;;Shantae: Risky’s Revenge – Director’s Cut brings hair-whipping, belly-dancing to your PC! Play one of the most critically acclaimed handheld series of all time, now with brand new...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/277890/header.jpg?t=1573151428;;WayForward;;WayForward;;Windows;;https://store.steampowered.com/app/277890/Shantae_Riskys_Revenge__Directors_Cut/;;15 Jul, 2014;;Action, Adventure, Indie;;Unknown;;Unknown;;Unknown;;Unknown
Shantae: Half-Genie Hero Ultimate Edition;;United States;;The ultimate edition of Shantae: Half-Genie Hero comes with all of the previously released DLC, Modes, and Costumes in one epic collection!  Includes an exclusive Blue Bathing Suit for...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/764300/header.jpg?t=1717695659;;WayForward ;;WayForward;;Windows;;https://store.steampowered.com/app/764300/Shantae_HalfGenie_Hero_Ultimate_Edition/;;8 May, 2018;;Action, Adventure, Indie;;Unknown;;Unknown;;Unknown;;Unknown
Shantae: Half-Genie Hero;;United States;;Shantae embarks on her first full HD adventure! When a mysterious crime wave sweeps Sequin Land, it’s up to Half-Genie Hero Shantae to save the day! Use Shantae’s devastating Hair-W...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/253840/header.jpg?t=1717695441;;WayForward;;WayForward;;Windows;;https://store.steampowered.com/app/253840/Shantae_HalfGenie_Hero/;;20 Dec, 2016;;Action, Adventure, Indie;;Unknown;;Unknown;;Unknown;;Unknown
