Name;Country;Description;Thumbnail;Publisher_Names;Developer_Names;Platform;Steam_Link;Release_Date;Genre;Epic_Link;Playstation_Link;Xbox_Link;Switch_Link
KreisReise;Japan;This game is the Metroidvania action game. It is 2D map, but, with a characteristic rotary view, the screen scrolls and turns. You get weapons and actions by exploration, and let's conq...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1079810/header.jpg?t=1558110077;eonayu;Twilling Sky;Windows;https://store.steampowered.com/app/1079810/KreisReise/;8 Jun, 2015;Action, Free To Play;Unknown;Unknown;Unknown;Unknown
Goto Family's- ''The Island Murder Case'';Japan;This is a detective adventure game. About 2 hours to complete. Find the murderer!;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1074530/header.jpg?t=1620472645;ゆしま, YUSIMA;ゆしま, YUSIMA;Windows, macOS;https://store.steampowered.com/app/1074530/Goto_Familys_The_Island_Murder_Case/;20 May, 2019;Adventure, Indie;Unknown;Unknown;Unknown;Unknown
PrincessGuardians;Japan;"""protect"" it was made aiming at the traditional old good RPG made a theme. A fantasy RPG including a slightly near future-like element. Degree of difficulty has for story emphasis.";https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1015150/header.jpg?t=1549126692;TetraProject;TetraProject;Windows;https://store.steampowered.com/app/1015150/PrincessGuardians/;2 Feb, 2019;RPG;Unknown;Unknown;Unknown;Unknown
PrincessGuardiansParodyH;Japan;Parody PRG using the character of the princess guardians. The play factor which wasn't made in PRG which is an orthodox school is being taken in. When having an interest in our work, pl...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1081460/header.jpg?t=1558455766;TetraProject;TetraProject;Windows;https://store.steampowered.com/app/1081460/PrincessGuardiansParodyH/;21 May, 2019;RPG;Unknown;Unknown;Unknown;Unknown
Tシミュレータ;Japan;おもちゃな砂場シミュレータソフト。 これが本当のサンドボックス。;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1080290/header.jpg?t=1588764992;snd;snd;Windows;https://store.steampowered.com/app/1080290/T/;28 May, 2019;Casual, Indie, Simulation;Unknown;Unknown;Unknown;Unknown
Narazumono;Japan;Narazumono is a roguelike game.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1063210/header.jpg?t=1560519506;noprops;noprops;Windows, macOS;https://store.steampowered.com/app/1063210/Narazumono/;17 May, 2019;Adventure, RPG, Strategy, Early Access;Unknown;Unknown;Unknown;Unknown
The Dungeon of Lulu Farea;Japan;The Dungeon of Lulu Farea is a puzzle dungeon spanning 60 underground levels. You are an adventurer who has come to take on the dungeon. Enemies, money, and items are all limited, so us...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/998220/header.jpg?t=1546910983;DLsite;Galaxy Wars;Windows;https://store.steampowered.com/app/998220/The_Dungeon_of_Lulu_Farea/;7 Jan, 2019;Indie, RPG;Unknown;Unknown;Unknown;Unknown
夕鬼 零 Yuoni: Rises;Japan;"""夕鬼 -Yuoni:rises-"" is a VR visual novel game where players sit at a desk and relive the characters’ experiences while progressing through the story. The story is set in mid-90s Ja...";https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/989710/header.jpg?t=1656221062;Tricore Inc.;Tricore Inc.;Windows;https://store.steampowered.com/app/989710/__Yuoni_Rises/;30 Apr, 2019;Adventure, Indie;Unknown;Unknown;Unknown;Unknown
Flan;Japan;Operate two people at the same time! ? An action game that thinks of each other! When the girl woke up, a dark and cold place had spread. As the girl advances her feet, she meets the fr...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/974850/header.jpg?t=1594084269;AnelaGamesStudio;AECRNIA;Windows;https://store.steampowered.com/app/974850/Flan/;29 Apr, 2019;Action, Adventure, Casual, Indie;Unknown;Unknown;Unknown;Unknown
WINDSHIFT;Japan;Have you ever earnestly desired to rescue a person? This is a story of one man, and this desire is what kept him going… In Land of Fire,Looming are Fire Musketeers put together by evi...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/879260/header.jpg?t=1643387561;REAL Co.Ltd;REAL Co.Ltd;Windows;https://store.steampowered.com/app/879260/WINDSHIFT/;25 May, 2019;Adventure, Indie, RPG;Unknown;Unknown;Unknown;Unknown
Money Bath VR / 札束風呂VR;Japan;A dream app that allows you to experience a money bath with VR! In addition, the life of the millionaire is fully reproduced! More fun girls will entertain you (rich man)! !;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1041670/header.jpg?t=1726577930;kan.kikuchi;kan.kikuchi;Windows;https://store.steampowered.com/app/1041670/Money_Bath_VR__VR/;3 Apr, 2019;Casual, Indie, Simulation;Unknown;Unknown;Unknown;Unknown
